DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
(missing DOI),Polimorfizmi gena SLC22A1 i SLC22A2 u populacijama Roma Hrvatske,A Bolf - 2021 - repozitorij.pmf.unizg.hr,(missing journal),(missing year),Ovaj rad je izrađen na Institutu za antropologiju pod voditeljstvom dr. sc. Marijane Peričić Salihović u sklopu projekta HRZZ IP-2014-09-4454 „Utjecaj podrijetla i izolacije na ADME gene…,7e914572-9758-4225-b528-1665a4c24686,0,0,(missing PubMedId)
(missing DOI),SLC22A2 – mapping genomic variations within South African indigenous and admixed populations,"B Pearce, C Jacobs, N Hoosain…",Drug Metabolism and …,2016,"Background: The SLC22A2 gene is a polyspecific transporter that mediates the electrogenic transport of small organic cations with different molecular structures. Furthermore, single-…",3e0bd0b0-1826-4974-9172-d48c6e2fcc01,0,0,(missing PubMedId)
10.1016/J.DMPK.2015.11.002,Single nucleotide polymorphisms of the SLC22A2 gene within the Xhosa population of South Africa,"Clifford Jacobs, Brendon Pearce, Morné Du Plessis, Nisreen Hoosain, Mongi Benjeddou",Drug Metabolism and Pharmacokinetics,2015,"Human organic cation transporter 2 (hOCT2) is thought to play a critical role in the uptake, pharmacological effects and/or adverse effects of many cationic clinical therapeutics and xenobiotics. Moreover, genetic variations in hOCT2 gene, SLC22A2, are increasingly being recognized as a possible mechanism that can explain individual variation in drug response. To screen for variations in this gene, SLC22A2 was directly sequenced in 96 healthy Xhosa individuals. A total of 27 variations, including three novel ones, were identified in SLC22A2: eight in exons, 15 in introns, and four in the 5'-untranslated region. The minor allele frequencies (MAF) of genetic variants observed in the Xhosa population were compared both to other African and other world populations. Seventeen of the variants observed in the SLC22A2 gene of the Xhosa population were specific to/or occurred at a higher frequency in African populations or populations with a recent connection to the African continent.",12e4a7f9-4ef7-4d67-9688-b00c0120597a,7,29,https://pubmed.ncbi.nlm.nih.gov/26674735
10.1289/ISESISEE.2018.O01.04.25,"Genetic Variation in Biotransformation Enzymes, Air Pollution Exposures, and Risk of Spina Bifida","Amy M. Padula, Wei Yang, Kathleen Schultz, Frederick Lurmann, S. Katharine Hammond, Gary M. Shaw",Environmental health perspectives,2018,Spina bifida is a birth defect characterized by incomplete closure of the embryonic neural tube. Genetic factors as well as environmental factors have been observed to influence risks for spina bif...,1d92a59e-7d8a-49c6-a7ed-44dff30e08b1,16,23,(missing PubMedId)
10.1055/S-0041-1741109,Determinants in Tailoring Antidiabetic Therapies: A Personalized Approach,"Aliya Abbas Rizvi, Mohammad Abbas, Sushma Verma, Shrikant Verma, Almas Khan, Syed Tasleem Raza, Farzana Mahdi",Global medical genetics,2022,"Diabetes has become a pandemic as the number of diabetic people continues to rise globally. Being a heterogeneous disease, it has different manifestations and associated complications in different individuals like diabetic nephropathy, neuropathy, retinopathy, and others. With the advent of science and technology, this era desperately requires increasing the pace of embracing precision medicine and tailoring of drug treatment based on the genetic composition of individuals. It has been previously established that response to antidiabetic drugs, like biguanides, sulfonylureas, dipeptidyl peptidase-4 (DPP-4) inhibitors, glucagon-like peptide 1 (GLP-1) agonists, and others, depending on variations in their transporter genes, metabolizing genes, genes involved in their action, etc . Responsiveness of these drugs also relies on epigenetic factors, including histone modifications, miRNAs, and DNA methylation, as well as environmental factors and the lifestyle of an individual. For precision medicine to make its way into clinical procedures and come into execution, all these factors must be reckoned with. This review provides an insight into several factors oscillating around the idea of precision medicine in type-2 diabetes mellitus.",bd14ec60-f55e-47dd-a5c9-01ebf1494efc,9,109,https://pubmed.ncbi.nlm.nih.gov/35707783
(missing DOI),Pharmacogenomics of Drug Transporters: Clinical Implications,I Ieiri - 2016 - books.rsc.org,(missing journal),(missing year),"The pharmacogenomics (PGx) of membrane transporters of particular importance to drug disposition are described in this chapter, primarily focusing on those drug transporters of …",13c84579-ef8c-4d1e-bf61-b857df7818f1,0,0,(missing PubMedId)
10.1111/CTS.12526,Clinical Implementation of Pharmacogenetic Testing in a Hospital of the Spanish National Health System: Strategy and Experience Over 3 Years.,"Alberto M. Borobia, Irene Dapía, Hoi Y. Tong, Pedro Arias, Mario Muñoz, Jair Tenorio, Rafael Hernández, Irene García-García, Gema Gordo, Elena Ramı́rez, Jesús Frías, Pablo Lapunzina, Antonio J. Carcas",Clinical and Translational Science,2018,"In 2014, we established a pharmacogenetics unit with the intention of facilitating the integration of pharmacogenetic testing into clinical practice. This unit was centered around two main ideas: i) individualization of clinical recommendations, and ii) preemptive genotyping in risk populations. Our unit is based on the design and validation of a single nucleotide polymorphism (SNP) microarray, which has allowed testing of 180 SNPs associated with drug response (PharmArray), and clinical consultation regarding the results. Herein, we report our experience in integrating pharmacogenetic testing into our hospital and we present the results of the 2,539 pharmacogenetic consultation requests received over the past 3 years in our unit. The results demonstrate the feasibility of implementing pharmacogenetic testing in clinical practice within a national health system.",546192bd-bcf5-42c8-998a-e6b19d1581d8,65,29,https://pubmed.ncbi.nlm.nih.gov/29193749
10.1016/J.AJOG.2010.06.004,Genetic variation in solute carrier genes is associated with preeclampsia.,"Alanna C. Morrison, Sindhu K. Srinivas, Michal A. Elovitz, Jules B. Puschett",American Journal of Obstetrics and Gynecology,2010,"Objective  The objective of the study was to evaluate allelic variation in 26 members of the solute carrier (SLC) gene family for an association with preeclampsia.  Study Design  Preeclampsia cases were women with mild or severe preeclampsia. Controls were enrolled from women without hypertension-related complications who presented for delivery at term (≥37 weeks). The association between preeclampsia and SLC gene single-nucleotide polymorphisms (SNPs) and haplotypes was evaluated by logistic regression models.  Results  Rs4957061 in  SLC9A3  was significantly associated with a reduced risk of preeclampsia in whites (T allele,  P  = .002; odds ratio [OR], 0.33; 95% confidence interval [CI], 0.16–0.67). For  SLC4A1  in blacks, the G allele of rs2074107 ( P  = .004; OR, 1.56; 95% CI, 1.15–2.12) and the A allele of rs2857078 ( P   SLCO4C1  (G allele,  P  = .002; OR, 1.72; 95% CI, 1.21–2.46) was significantly associated with increased risk. Sliding window haplotype analyses identified significantly associated haplotypes in these genes.  Conclusion  SNPs and haplotypes in  SLC9A3  in whites and  SLC4A1  and  SLCO4C1  in blacks are significantly associated with preeclampsia.",070eaf5a-f541-4d1d-8b4e-c1af2f9530d6,26,28,https://pubmed.ncbi.nlm.nih.gov/20691413
10.1016/J.GENE.2024.149157,Effects of Xhosa specific solute carrier family 22-member 2 haplotypes on the cellular uptake of metformin and cimetidine.,"Zainonesa Abrahams-October, Yunus Kippie, Keenau Pearce, Rabia Johnson, Mongi Benjeddou",Gene,2024,(missing abstract),2f561dcf-6ba0-4304-8735-a619d2a52338,2,46,https://pubmed.ncbi.nlm.nih.gov/39653092
10.1002/9781118353240,Pharmacogenomics of Human Drug Transporters: Clinical Impacts,"T. Ishikawa, Richard Kim, J. König",(missing journal),2013,"PREFACE vii CONTRIBUTORS ix CHAPTER 1 INTRODUCTION TO PHARMACOGENOMICS OF DRUG TRANSPORTERS 1 Marianne K. DeGorter and Richard B. Kim CHAPTER 2 ADME PHARMACOGENOMICS IN DRUG DEVELOPMENT 13 Liangfu Chen and Joseph W. Polli CHAPTER 3 REGULATORY PERSPECTIVE ON PHARMACOGENOMICS OF DRUG-METABOLIZING ENZYMES AND TRANSPORTERS 39 Lei Zhang, Gilbert J. Burckart, Lawrence J. Lesko and Shiew-Mei Huang CHAPTER 4 THE PHARMACOGENOMICS OF MEMBRANE TRANSPORTERS PROJECT 73 Sook Wah Yee, Deanna L. Kroetz and Kathleen M. Giacomini CHAPTER 5 EMERGING NEW TECHNOLOGY OF SNP TYPING 109 Toshihisa Ishikawa and Yoshihide Hayashizaki CHAPTER 6 OATP1A2, OAT1, AND OAT3 125 Rommel G. Tirona CHAPTER 7 OATP1B1, OATP1B3, AND OATP2B1 141 Jorg Konig and Martin F. Fromm CHAPTER 8 OCT (SLC22A) AND OCTN FAMILY 171 Sophie L. Stocker, Arian Emami Riedmaier, Matthias Schwab and Kathleen M. Giacomini CHAPTER 9 MATE (SLC47) FAMILY 209 Atsushi Yonezawa and Ken-ichi Inui CHAPTER 10 PEPT (SLC15A) FAMILY 223 Tomoko Sugiura, Saki Umeda, Akira Tsuji and Yukio Kato CHAPTER 11 NUCLEOSIDE TRANSPORTERS (SLC28 AND SLC29) FAMILY 243 M'yriam Molina-Arcas and Marc,al Pastor-Anglada CHAPTER 12 P-GLYCOPROTEIN (MDR1/ABCB1) 271 Ingolf Cascorbi CHAPTER 13 BSEP (ABCB11) 295 Bruno Stieger and Gerd A. Kullak-Ublick CHAPTER 14 BCRP (ABCG2) 311 Agnes Basseville, Susan E. Bates, William D. Figg and Alex Sparreboom CHAPTER 15 MRP2 (ABCC2) AND MRP3 (ABCC3) 345 Anne T. Nies CHAPTER 16 MRP4 (ABCC4) 365 Satish B. Cheepala, Mugdha Sukthankar and John D. Schuetz CHAPTER 17 MRP8 (ABCC11) 387 Yu Toyoda and Toshihisa Ishikawa CHAPTER 18 FUTURE PERSPECTIVES 401 Toshihisa Ishikawa and Joseph Ware INDEX 417",82b81d0a-e993-4490-8f60-57f34c04a645,24,0,(missing PubMedId)
(missing DOI),Aspectele farmacogenetice ale utilizării metforminei,"N Bacinschi, A Beşliu, G Bacinschi…",… здоровье,(missing year),"Medicina personalizată, bazată pe particularitățile individuale ale pacienților (biomarkeri) și polimorfi smul genetic, va permite optimizarea farmacoterapiei maladiilor, inclusiv a …",d5ed86ec-b000-4ae3-ae96-61a40b0df6cb,0,0,(missing PubMedId)
(missing DOI),[Translated article] Application of pharmacogenetic/pharmacogenomic data to personalise treatment in routine clinical practice. A narrative review,"AS Pozo, AM Gómez",Farmacia Hospitalaria,2024,"Objective The aim of this article was to perform a narrative review of how pharmacogenetics and pharmacogenomics is being applied in the clinics, especially in Spain. Method …",28551888-a5fd-47d5-9098-d4ba4214bc60,0,0,(missing PubMedId)
(missing DOI),Genomic diversity and functional analysis of the solute carrier genes within indigenous African and Cape Admixed populations,Brendon Pearce,(missing journal),2016,v,9da5132a-663b-4d04-bf9c-82310fa7f08a,0,239,(missing PubMedId)
(missing DOI),"Variability in Metformin Pharmacokinetics: Influence of Cimetidine Coadministration, Genetic Polymorphisms, and Age",ASF Ailabouni - 2025 - search.proquest.com,(missing journal),(missing year),"Metformin is a widely used first-line treatment for type 2 diabetes mellitus (T2DM) in patients aged 10 years and older. Due to its hydrophilic nature, metformin requires cation …",65b18757-ed45-410a-9c40-09217e9948a5,0,0,(missing PubMedId)
(missing DOI),Aplicación de datos farmacogenéticos/farmacogenómicos para personalizar el tratamiento en la práctica clínica habitual. Revisión narrativa,"A Sánchez Pozo, A Montero Gómez - 2024 - digibug.ugr.es",(missing journal),(missing year),"Objective: The aim of this article is to perform a narrative review of how pharmacogenetics and pharmacogenomics is being applied in the clinic, especially in Spain. Method: …",17a05688-dd2e-48df-bd2b-1ce7d8bab89e,0,0,(missing PubMedId)
(missing DOI),Farmakogenetika perorálních antidiabetik,E Sichingerová - 2021 - dspace.cuni.cz,(missing journal),(missing year),"Diabetes mellitus je souhrnný název pro chronická metabolická onemocnění vyznačující se dlouhodobou hyperglykémií. Výskyt diabetu mellitu 2. typu celosvětově stoupá, v posledních …",3627bba5-cf1a-4ded-b4fc-b1692762f149,0,0,(missing PubMedId)
(missing DOI),Investigating the impact of OCT transporter genotype on metformin-induced vitamin B12 deficiency,Lindsay A. Green,(missing journal),2016,"Metformin is the first-line therapy for the treatment of Type 2 Diabetes Mellitus (T2DM) and is the most widely prescribed anti-diabetic drug in the world. A common and potentially hazardous side-effect of metformin treatment is vitamin B12 deficiency. OCT1 (SLC22A1) and OCT2 (SLC22A2) are highly polymorphic drug transporters responsible for the hepatic and renal uptake of metformin, respectively. Studies have documented that variants in OCT1 and OCT2 can have an effect on transporter function altering the pharmacokinetic profile of metformin, which leads to inter-individual variability in metformin response. To date, there is no reported correlation between the systemic concentration of metformin, metformin dose, and vitamin B12 levels, and whether this is affected by OCT gene polymorphisms. Thus, the overall aim of the studies described in this thesis was to explore the relationship between metformin pharmacokinetic parameters, OCT genetic variants and vitamin B12. To investigate this, we used biological samples from a cohort of 75 T2DM patients receiving metformin. In order to quantify metformin in human plasma, we designed and developed a sensitive and transferable hydrophilic interaction liquid chromatography (HILIC) method for both UV and mass spectrometric detection. This was successfully used to quantify metformin plasma levels in our cohort which ranged from 49 to 4908 ng/mL with a mean of 1879 ng/mL. To genotype patients for OCT1 and OCT2 polymorphisms, the SLC22A1 AND SLC22A2 genes were sequenced using Sanger sequencing. Fifty genetic variants were identified within the 5’ untranslated region (5’UTR), 3’UTR, exon and exon-intronic boundaries across both genes. Two novel single nucleotide polymorphisms (SNPs) were identified in SLC22A1 (g.-59C>T, c.+14 A>G). The potential effect of these variants on transporter function was explored using bioinformatic algorithms and in silico 3D structural modelling and ligand docking techniques. The metformin plasma concentrations and genetic data was collated with other clinical and biological data and incorporated into a population pharmacokinetic (PopPK) model to assess the influence genetic variants on metformin pharmacokinetics. Serum urea levels were the biggest predictor of metformin clearance. Only one genetic variant, the rs113569197 insertion was shown to be a significant influence on the predicted population metformin clearance in a univariate model. The rs113569197 variant was of particular interest as it represented an 8 bp insertion across an exon-intron boundary in SLC22A1, which we predicted to result in a premature stop codon and truncated protein. However, in multivariate PopPK modelling, this variant dropped out possibly because of lack of power. Multivariate linear regression analysis was used to explore the effect of metformin clinical variables and OCT genetic variants on vitamin B12 concentrations. Metformin dose, mg/kg of body weight (P<0.0001) and serum folate levels (P=0.048) contributed independently to explain 32% (P<0.0001) of the variance in serum vitamin B12 concentrations, but there was no effect of metformin plasma concentration (P=0.08) or genetic variants in SLC22A1 and SLC22A2. These data show that decreased serum vitamin B12 concentrations in patients with T2DM are driven more by metformin dose than exposure indicating that the mechanism by which metformin causes vitamin B12 deficiency is due to its effects at the level of the intestine, rather than systemically. In conclusion, the work presented in this thesis demonstrates that the mechanism of metformin-induced vitamin B12 deficiency is related to the dose, but not the plasma concentration of metformin. Genetic variants in SLC22A1 and SLC22A2 did not influence vitamin B12 levels in this patient group. Further work is required to define whether metformin specific drug transporters expressed in the intestine are responsible for metformin-induced vitamin B12 deficiency in order to better understand the pathogenesis.",604af375-e258-400c-87b7-ff7e005f76ae,1,0,(missing PubMedId)
