DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
10.1002/HUMU.20694,6‐mercaptopurine and 9‐(2‐phosphonyl‐methoxyethyl) adenine (PMEA) transport altered by two missense mutations in the drug transporter gene ABCC4,"Daniel Janke, Sherif Mehralivand, Dennis Strand, Ute Gödtel‐Armbrust, Alice Habermeier, Ulrike Gradhand, Christine Fischer, Mohammad R. Toliat, Péter Fritz, Ulrich M. Zanger, Matthias Schwab, Martin F. Fromm, Peter Nürnberg, Leszek Wojnowski, Ellen I. Closs, Thomas Lang",Human mutation,2008,"Multiple drug resistance protein 4 (MRP4, ABCC4) belongs to the C subfamily of the ATP‐binding cassette (ABC) transporter superfamily and participates in the transport of diverse antiviral and chemotherapeutic agents such as 6‐mercaptopurine (6‐MP) and 9‐(2‐phosphonyl methoxyethyl) adenine (PMEA). We have undertaken a comprehensive functional characterization of protein variants of MRP4 found in Caucasians and other ethnicities. A total of 11 MRP4 missense genetic variants (nonsynonymous SNPs), fused to green fluorescent protein (GFP), were examined in Xenopus laevis oocytes for their effect on expression, localization, and function of the transporter. Radiolabeled 6‐MP and PMEA were chosen as transport substrates. All MRP4 protein variants were found to be expressed predominantly in the oocyte membrane. A total of four variants (Y556C, E757 K, V776I, and T1142 M) exhibited a 20% to 40% reduced expression level compared to the wild type. Efflux studies showed that 6‐MP is transported by MRP4 in unmodified form. Compared to wild‐type MRP4, the transmembrane variant V776I, revealed a significant lower activity in 6‐MP transport, while the amino acid exchange Y556C in the WalkerB motif displayed significantly higher transport of PMEA. The transport properties of the other variants were comparable to wild‐type MRP4. Our study shows that Xenopus oocytes are well suited to characterize MRP4 and its protein variants. Carriers of the rare MRP4 variants Y556C and V776I may have altered disposition of MRP4 substrates. Hum Mutat 29(5), 659–669, 2008. © 2008 Wiley‐Liss, Inc.",7fb86ec3-b751-4e5d-a6bb-00f4cd7a82d0,65,45,https://pubmed.ncbi.nlm.nih.gov/18300232
(missing DOI),Patofyziologie urátových transportérů v primární dně,K Pavelcová - 2021 - dspace.cuni.cz,(missing journal),(missing year),"V proximálních tubulech ledvin a ve střevě jsou lokalizované proteiny (tzv. urátové transportéry), které zajišťují exkreci i reabsorpci kyseliny močové. Polymorfismy v genech kódujících …",8a3cecb9-86e0-475a-b3ff-516ec3773019,0,0,(missing PubMedId)
(missing DOI),Estudio de la asociación entre polimorfismos genéticos y la susceptibilidad a infecciones en pacientes con neoplasia hematológica en tratamiento citotóxico,M Martínez Olguín - 2020 - repositorio.uchile.cl,(missing journal),(missing year),Introducción: las infecciones en pacientes diagnosticados con neoplasias hematológicas que se encuentran en tratamiento antineoplásico citotóxico son comunes ya menudo muy …,954b8ebd-0b0c-45c1-8f52-9b3d9daccab2,0,0,(missing PubMedId)
10.1186/S12951-019-0559-Y,Incorporation of drug efflux inhibitor and chemotherapeutic agent into an inorganic/organic platform for the effective treatment of multidrug resistant breast cancer,"Yang Dong, Hongze Liao, Jian Yu, Hao Fu, Dewei Zhao, Ke Gong, Qi Wang, Yourong Duan",Journal of Nanobiotechnology,2019,"Multidrug resistance (MDR) is a pressing obstacle in clinical chemotherapy for breast cancer. Based on the fact that the drug efflux is an important factor in MDR, we designed a codelivery system to guide the drug efflux inhibitor verapamil (VRP) and the chemotherapeutic agent novantrone (NVT) synergistically into breast cancer cells to reverse MDR. This co-delivery system consists of following components: the active targeting peptide RGD, an inorganic calcium phosphate (CaP) shell and an organic inner core. VRP and NVT were loaded into CaP shell and phosphatidylserine polyethylene glycol (PS-PEG) core of nanoparticles (NPs) separately to obtain NVT- and VRP-loaded NPs (NV@CaP-RGD). These codelivered NPs allowed VRP to prevent the efflux of NVT from breast cancer cells by competitively combining with drug efflux pumps. Additionally, NV@CaP-RGD was effectively internalized into breast cancer cells by precise delivery through the effects of the active targeting peptides RGD and EPR. The pH-triggered profile of CaP was also able to assist the NPs to successfully escape from lysosomes, leading to a greatly increased effective intracellular drug concentration. The concurrent administration of VRP and NVT by organic/inorganic NPs is a promising therapeutic approach to reverse MDR in breast cancer.",89fa621a-448d-46a1-a2c8-c7adc89a4722,47,71,https://pubmed.ncbi.nlm.nih.gov/31870362
(missing DOI),Investigation olfactive de la mort,"Jean‐François Focant, Pierre‐Hugues Stefanuto, Catherine Brasseur, J Dekeirschieter, Éric Haubruge, E Schotmans, Andrew Wilson, S Stadler, Katelynn A. Perrault, Shari L. Forbes",Acta Clinica Belgica,2013,(missing abstract),3aaa2c3b-3536-4523-832c-4adac14aa8b8,0,0,(missing PubMedId)
10.1016/J.PHRS.2018.08.026,Clinical utility of ABCB1 genotyping for preventing toxicity in treatment with irinotecan.,"Sara Salvador‐Martín, Xandra García‐González, María I. García, C. Blanco, Pilar García‐Alfonso, Luis Robles, Cristina Grávalos, Vanessa Pachón, Federico Longo, Virginia Martínez, María Sanjurjo‐Sáez, Luís A. López-Fernández",Pharmacological Research,2018,"Abstract   Preventing severe irinotecan-induced adverse reactions would allow us to offer better treatment and improve patients’ quality of life. Transporters, metabolizing enzymes, and genes involved in the folate pathway have been associated with irinotecan-induced toxicity. We analyzed 12 polymorphisms in UGT1A1, ABCB1, ABCG2, ABCC4, ABCC5, and MTHFR in 158 patients with metastatic colorectal cancer treated with irinotecan and studied the association with grade >2 adverse reactions (CTCAE). Among the most frequent ADRs, the SNPs rs1128503, rs2032582, and rs1045642 in ABCB1 and rs1801133 in MTHFR were associated with hematological toxicity and overall toxicity. The SNP rs11568678 in ABCC4 was also associated with overall toxicity. After correction of P values using a false discovery rate, only ABCB1 variants remained statistically significant. Haplotype analysis in ABCB1 showed an 11.3-fold and 4.6-fold increased risk of hematological toxicity (95% CI, 1.459–88.622) and overall toxicity (95% CI, 2.283–9.386), respectively. Consequently, genotyping of the three SNPs in ABCB1 can predict overall toxicity and hematological toxicity with a diagnostic odds ratio of 4.40 and 9.94, respectively. Genotyping of ABCB1 variants can help to prevent severe adverse reactions to irinotecan-based treatments in colorectal cancer.",5d412a2a-da2a-4dd8-a931-d49949543300,23,55,https://pubmed.ncbi.nlm.nih.gov/30213564
(missing DOI),Febuxostat-induced agranulocytosis in a pediatric hematopoietic stem cell transplant recipient: Case Report and literature review,"D Curci, S Braidotti, N Maximova",Frontiers in pharmacology,2024,"This report describes a pediatric case of isolated agranulocytosis occurring months after hematopoietic stem cell transplantation (HSCT). Secondary cytopenia, or secondary transplant …",791e736d-8d58-40e9-b903-9e5fc70a7b0d,0,0,(missing PubMedId)
(missing DOI),Genetic polymorphism contributes to efficacy and adverse reactions of tenofovir combination lamivudine-based highly active antiretroviral therapy in HIV-infected …,"L Zeng, J Liu, Y Xiong, H Ren, C Li, X Tang, Z Li",Human Immunology,2025,Background High HIV/AIDS prevalence in China calls for personalized therapies like pharmacogenomics to improve antiretroviral treatment efficacy. This study explored associations …,5650603c-ebce-4533-b77b-95d196c4721d,0,0,(missing PubMedId)
(missing DOI),Febuxostat-induced agranulocytosis in a pediatric hematopoietic stem cell transplant recipient: Case Report and literature review,"D Curci, S Braidotti, N Maximova",Frontiers in pharmacology,2024,"This report describes a pediatric case of isolated agranulocytosis occurring months after hematopoietic stem cell transplantation (HSCT). Secondary cytopenia, or secondary transplant …",01e91f74-214d-4614-9b0c-377e7a9b954e,0,0,(missing PubMedId)
(missing DOI),Genetic polymorphism contributes to efficacy and adverse reactions of tenofovir combination lamivudine-based highly active antiretroviral therapy in HIV-infected …,"L Zeng, J Liu, Y Xiong, H Ren, C Li, X Tang, Z Li",Human Immunology,2025,Background High HIV/AIDS prevalence in China calls for personalized therapies like pharmacogenomics to improve antiretroviral treatment efficacy. This study explored associations …,03d26ddb-e62d-4847-96d6-046ac1391bb1,0,0,(missing PubMedId)
(missing DOI),Analysis of genetic polymorphism related to toxicity of mercaptopurine in pediatric acute lymphoblastic leukemia,Hyery Kim,(missing journal),2008,................................................................................................. i,a2bd5d9f-f407-4b49-9b51-d414e52ad0fe,0,26,(missing PubMedId)
10.1038/TPJ.2017.12,Interaction between NUDT15 and ABCC4 variants enhances intolerability of 6-mercaptopurine in Japanese patients with childhood acute lymphoblastic leukemia.,"Yoïchi Tanaka, Hisaya Nakadate, Kensuke Kondoh, Kozue Nakamura, Katsuyoshi Koh, Atsushi Manabe",Pharmacogenomics Journal,2018,"6-Mercaptopurine (6-MP) is a main component of childhood acute lymphoblastic leukemia (ALL) treatment. Some candidate gene variants are associated with its toxicities, but the major variants and effects of combined variants remain unclear. We used Cox regression analysis to evaluate the time-dependent association between candidate variants and the cumulative incidence of 6-MP intolerability in 95 Japanese patients. The major risk factors for severe leukopenia were ABCC4 rs3765534, NUDT15 rs116855232 and rs186364861 in multi-covariate analysis (P<0.05). NUDT15 intermediate activity variant, that is, heterozygous rs116855232 or rs186364861 variant, and the ABCC4 rs3765534 variant showed leukopenia more frequently than either variant alone. All patients with both the intermediate activity NUDT15 variant and the ABCC4 rs3765534 variant suffered from leukopenia, and 57.1% patients required 50% protocol dose by day 168. These data indicate that NUDT15 and ABCC4 are major factors for 6-MP intolerability and that the interaction between these variants enhances intolerability to 6-MP.",f8d0057c-ce1a-4cc2-a0fa-1744956d99ee,60,27,https://pubmed.ncbi.nlm.nih.gov/28418010
10.2174/18743641-V16-E2205250,Molecular Variants in Genes related to the Response to Ocular Hypotensive Drugs in an Afro-Colombian Population,"Santiago Silva-Alarcon, Claudia P. Molina, Lyle Newball, Wilmar Saldarriaga, Andrés Castillo",Open Ophthalmology Journal,2022,"
 
 This study aimed to conduct an exploratory analysis of the pharmacogenomic variants involved in ocular hypotensive drugs to understand the individual differential response in an Afro-descendant population.
 
 
 
 Glaucoma is the leading cause of irreversible blindness worldwide. The pharmacologic treatment available consists of lowering intraocular pressure by administering topical drugs. In Asian and Caucasian people, pharmacogenomic variants associated with the efficacy of these treatments have been identified. However, in Afro-descendant populations, there is a profound gap in this knowledge.
 
 
 
 This study identified the pharmacogenomic variants related to ocular hypotensive efficacy treatment in Afro-descendant individuals from the Archipelago of San Andres and Providence, Colombia.
 
 
 
 An analysis of whole-exome sequencings (WES), functional annotation, and clinical significance was performed for pharmacogenomic variants reported in PharmGKB databases; in turn, an in silico available prediction analysis was carried out for the novel variants.
 
 
 
 We identified six out of 18 non-synonymous variants with a clinical annotation in PharmGKB. Five were classified as level three evidence for the hypotensive drugs; rs1801252 and rs1801253 in the ADRB1 gene and rs1042714 in the ADRB2 gene. These pharmacogenomic variants have been involved in a lack of efficacy of topical beta-blockers and higher systolic and diastolic pressure under treatment with ophthalmic timolol drug. The rs1045642 in the ABCB1 gene was associated with greater efficacy of treatments with latanoprost drug. Also, we found the haplotypes *17 for CYP2D6 and *10 for CYP2C19; both related to reducing the enzyme activity to timolol drug metabolization. In addition, we observed 50 novel potentially actionable variants; 36 synonymous, two insertion variants that caused frameshift mutations, and 12 non-synonymous, where five were predicted to be pathogenic based on several pathogenicity predictions.
 
 
 
 Our results suggested that the pharmacogenomic variants were found to decrease the ocular hypotensive efficacy treatment in a Colombian Afro-descendant population and revealed a significant proportion of novel variants with a potential to influence drug response.
",38dcdde7-9b6b-4468-9a83-1a96b2b7f7f5,0,65,(missing PubMedId)
10.1182/BLOOD.V130.SUPPL_1.1320.1320,Association of APEX1 and NUDT15 Polymorphisms with Mercaptopurine-Related Neutropenia in Pediatric Acute Lymphoblastic Leukemia,"Hyery Kim, Heewon Seo, Yoomi Park, Byung-Joo Min, Myung-Eui Seo, Kyung Duk Park, Hee Young Shin, Jae Won Yoo, Sung Han Kang, Kyung Nam Koh, Jong Jin Seo, Ho Joon Im, Ju Han Kim, Hyoung Jin Kang",Blood,2017,"Abstract   Introduction: Mercaptopurine (MP) is one of the main chemotherapeutics for acute lymphoblastic leukemia (ALL), and constant MP dose titration is essential to maintain steady drug exposure, while minimizing myelosuppression. Throughout previous studies, thiopurine methyltransferase (TPMT) is proved to be one of the most responsible genes in the pharmacogenetics of MP. However, most of East Asian patients still show sensitivity to MP after adjusting for TPMT variants, suggesting the existence of other yet unknown factors that are related to MP sensitivity. In this study, the genetic factors affecting the toxicity of MP were investigated in Korean children with ALL.  Methods: Two-stage pharmacogenetic analyses were performed to identify genetic determinants of MP-related neutropenia in Korean pediatric ALL patients who received maintenance chemotherapy including daily MP. A total of 287 patients with ALL who were diagnosed and treated at the Seoul National University Children's Hospital and Asan medical center were included. First, targeted sequencing was carried out using a novel gene panel of 147 pharmacogenetics related genes and 8 SNPs in 44 patients who received less than 25% of initial dose during maintenance therapy due to MP intolerance. Next, significant genes identified in the first analysis were re-sequenced in a total of 287 patients. The relationship between mutation of each gene identified through sequencing and toxicity or dose of MP were analyzed.  Results: As a result of the first stage analysis, 4 functionally interesting variants other than NUDT15 were selected (ABCC4, APEX1 , CYP1A1 ,and CYP4F2). Including these 4 variants, total 23 variants in 12 genes potentially linked to MP adverse reactions were selected as final candidates for subsequent analysis in 287 patients. The distribution of variant alleles were NUDT15 rs116855232 (20.7%), APEX1 rs2307486 (13.0%), ABCC4 rs2274407 (36.2%), ABCC4 rs3765534 (15.4%), ABCC4 rs11568658 (26.2%), CYP4F2 rs2108622 (54.5%), CYP1A1 rs4646422 (30.6%), SLCO1B1 rs11045879 (52.1%), SLCOB1 rs4149056 (27.0%), ITPA rs1127354 (25.6%), ITPA rs7270101 (0%), MTHFR rs1801131 (28.2%), MTHFR rs1801133 (68.3%), MTHFR rs1901133 (54.1%), GRIA1 rs4958351 (2.4%), MOCOS rs594445 (50.3%), PACSIN2 rs2413739 (9.4%), BAG3 rs78439745 (8.4%) and TPMT (* 1 / * 3C and *6, 3.1%). Grade 4 neutropenia (neutrophil  Conclusion: This study revealed that genetic variations APEX1 increases the cumulative incidence of neutropenia associated with MP, and the variant allele in NUDT15 was related to MP intolerance. APEX1 and NUDT15 both contribute to cell protection from DNA damage or misincorporation, so alleles that impair the function of either gene may affect MP sensitivities, thereby inducing MP-related neutropenia. In Korean ALL patients, toxicity and tolerance of MP were more affected by APEX1 and NUDT15 than by TPMT, which has a lower variant allele frequency in Asian.  Figure 1. Estimated cumulative incidence of mercaptopurine-related neutropenia according to the (A) APEX1 rs2307486 and (B) NUDT15 rs116855232 genotypes.          Download :  Download high-res image (96KB)       Download :  Download full-size image            Disclosures  No relevant conflicts of interest to declare.",4b3b73b6-3410-46cd-b8db-bd599cd945d3,1,0,(missing PubMedId)
