DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
(missing DOI),Busca de biomarcadores em longevidade humana : investigação dos genes MTHFD1L e SERPINA3,"Flavia Paula, Flávia Imbroisi Valle Errera, Geralda Gillian Silva Sena, Michel S. Naslavsky, Carlos Magno da Costa Maranduba",(missing journal),2019,(missing abstract),b1c5f97e-561c-451b-9138-a7ee840e3ff4,0,0,(missing PubMedId)
10.26226/MORRESSIER.5785EDC3D462B80296C99041,The role of gender in the effect of folate pathway-related MTHFD1L gene on ruminative response style,Nora Eszlari,(missing journal),2016,(missing abstract),85fdc1d0-23e1-4f87-8727-35b01e7c08bd,0,0,(missing PubMedId)
(missing DOI),Risk prediction for sporadic Alzheimer's disease using genetic risk score in the Han Chinese population,"Q Xiao, ZJ Liu, S Tao, YM Sun, D Jiang, HL Li…",…,2015,… [26] conducted a replication study of rs11754661 and rs2073067 in MTHFD1L among 582 LOAD subjects and 607 healthy controls from northern Han Chinese. The rs11754661 was …,e5546cba-89f2-4a9e-8f69-21f9de0be7f0,0,0,(missing PubMedId)
10.1016/J.JALZ.2011.05.521,P1-241: Impact of APOE Genotype Disclosure on Exercise and Mental Activities,"Erin Klopfenstein, Clara Chen, Kurt D. Christensen, Denise Lautenbach, L. Adrienne Cupples, Scott Roberts, Robert C. Green",Alzheimer's & Dementia,2011,(missing abstract),f65b4ee1-bc20-47cd-aa2a-35ec3f7dbc00,0,0,(missing PubMedId)
10.1016/J.JALZ.2011.05.522,P1-242: Comprehensive Variant Discovery in the Late-Onset Alzheimer's Disease Susceptibility Gene MTHFD1L Using Next Generation Sequencing Technology,"Martin Kohli, Adam C Naj, Jessica van Baaren, William Hulme, Gary W. Beecham, Joseph D. Buxbaum, Stephan Zuchner, Jonathan L. Haines, John B. Gilbert, Margaret A. Pericak‐Vance",Alzheimers & Dementia,2011,(missing abstract),41701939-1162-4e57-be7d-83755725879f,0,0,(missing PubMedId)
(missing DOI),Alzheimer's disease with age of onset less than 50 years: Genetic determinisms in sporadic cases,"D Wallon, A Rovelet-Lecrux, S Rousseau…",Alzheimer's & …,2012,… A SNP (rs11754661) in the MTHFD1L gene was associated with verbal learning and memory (P= 0.02) and rs561655 in PICALM was associated with working memory (P= 0.004). No …,3e65868b-e7fb-4920-8ebb-9b54dda0e8d9,0,0,(missing PubMedId)
10.1016/J.JALZ.2011.05.523,"Trisomy for Synaptojanin1 in Down’s Syndrome is Functionally Linked to the Enlargement of Early Endosomes, the First Morphological Evidence of Alzheimer’s Disease","Jérémie Lavaur, Jack Cossec, Alexander Hoischen, Samantha Stora, Magalie Lecourtois, Clotilde Mircher, Yann Grattau, Charles Duyckaerts, Stylianos E. Antonarakis, Joris A. Veltman, Jean-Christophe Olivo- Marin, Fabrice de Chaumont, Clémentine Ripoll, Jean Maurice Delabar, Gilberto di Paolo, Marie‐Claude Potier",Alzheimer's & Dementia,2011,(missing abstract),0a65b1c1-db04-4bf1-9a87-5af4f2f619db,0,0,(missing PubMedId)
10.1016/J.JALZ.2012.05.1797,Association between variants in newly discovered Alzheimer's susceptibility genes and longitudinal cognitive performance in late middle-aged adults: The WRAP cohort,"Corinne D Engelman, Rebecca L. Koscik, Erin M. Jonaitis, Bruce P. Hermann, Asenath LaRue, Mark A. Sager",Alzheimers & Dementia,2012,"known “AD genes’” regions, AD subjects have greater rate and total length of duplications than controls. We did not find evidence for common CNV association to AD using logistic regression with numerous covariates. In chr15q11 20.2M-22.6Mwe found large (>1⁄4500 kbp) duplications are overrepresented by AD cases (47 cases, 4 controls, OR1⁄43.4). This 15q11 region is upstream of the region where deletions are associated with either PraderWilli or Angelman syndromes. The presence of abundant segmental duplications in this region makes it a hot spot for Non Allelic Homologous Recombinations (NAHRs). We were able to identify potential pairs of segmental duplications that might have facilitated some of the recurrent duplications. Conclusions: Duplications in the chr15q11 region are associated with increased risk of late onset AD in the Caucasian population.",4a3c6602-61f1-4063-bba0-393dc3ad7a5f,0,0,(missing PubMedId)
(missing DOI),Replication of the MTHFD1L gene association with late-onset Alzheimer's disease in a Northern Han Chinese population.,"MXY Ma XiaoYing, YJT Yu JinTai… - 2012 - cabidigitallibrary.org",(missing journal),(missing year),"… We conducted a replication study of the 2 genetic variants, rs11754661 and rs2073067, in MTHFD1L that have been recently reported to be associated with late-onset Alzheimer's …",963fe4ea-79bf-4a45-81a6-156c0bae41d6,0,0,(missing PubMedId)
10.1016/J.JALZ.2013.03.006,Design of a comprehensive Alzheimer's disease clinic and research center in Spain to meet critical patient and family needs.,"Mercé Boada, Lluís Tárraga, Isabel de la Torre Díez, Sergi Valero, Montserrat Alegret, Agustín Ruiz, Oscar L. Lopez, James T. Becker",Alzheimers & Dementia,2014,"Abstract  Objectives  Alzheimer's disease (AD) affects people worldwide, and the prevalence is increasing as the population ages. There is an international effort to understand the biology of AD to develop primary and secondary prevention strategies, and to develop effective therapeutic interventions for individuals who are already symptomatic. One of the critically important pieces of all national plans to address AD is the call for the development of service models to deliver quality, effective care based on the best evidence available.  Methods  We describe one type of care model developed by the Fundacio ACE, Institut Catala de Neurociencies Aplicades (Fundacio ACE, Barcelona, Spain) that integrates diagnosis, therapy, follow-up care, daycare, and a day hospital, and does so in the context of an active clinical research and educational program.  Results  There were 13,048 individuals newly evaluated and diagnosed in Fundacio ACE between 1996 and 2011. Of these, 6132 had AD (47.0%), 3871 had mild cognitive impairment (MCI) (29.7%), and 1958 had no cognitive impairment (15.0%). Follow-up information is available on 4735 (47.3%) AD and MCI patients, and these data indicate that MCI develops into dementia at a rate of 222.6/1000 person-years. Apolipoprotein E (APOE) genotyping was available in 22.4% of the patients. The e4 allele occurred in 45.7% of the AD patients, in 37.8% of the MCI subjects, and in 31.6% of those without cognitive impairment.  Conclusions  Fundacio ACE can serve as a model system that can be adapted to other settings within their specific cultural, governmental, and legal constraints.",60b86337-528d-49cc-9995-3f31dfd5db04,76,45,https://pubmed.ncbi.nlm.nih.gov/24035148
(missing DOI),Desarrollo y aplicaciones bioinformáticas para el procesamiento y análisis de información genómica humana,G Biagioli - 2021 - bibliotecadigital.exactas.uba.ar,(missing journal),(missing year),"La medicina del futuro (el futuro ya es hoy) requiere de la capacidad de procesar rápidamente, integrar y analizar cuidadosamente la enorme cantidad de datos que se generan en el …",5c37a09a-5c62-4e11-aac0-a47165692bfa,0,0,(missing PubMedId)
(missing DOI),AGYKÉRGI KÚSZÓ DEPOLARIZÁCIÓ ÁLTAL KIVÁLTOTT PERFÚZIÓ-VÁLTOZÁSOK ÉS A TRANZIENS RECEPTOR POTENCIÁL ANKYRIN 1 (TRPA1) ÉS …,A Tímea - pcongress.hu,(missing journal),(missing year),"In this survey, we analyzed the specific effects of a 5 months long physical-activity program on weight, leptin, insulin and glucose-lipid metabolism and regulation. Considering the …",f14d7e3a-d4fc-4e08-a9e4-bc4b3059a9f1,0,0,(missing PubMedId)
(missing DOI),Computer-Aided Multi-Target Management of Emergent Alzheimer's Disease,"H Kim, H Han",Bioinformation,2018,Alzheimer's disease (AD) represents an enormous global health burden in terms of human suffering and economic cost. AD management requires a shift from the prevailing paradigm …,fb34f5cf-544e-4f4a-8bdf-965a1d9418c1,0,0,(missing PubMedId)
10.15781/T21V5BK52,Characterization of MTHFD2L expression and alternative splicing and loss of MTHFD1L activity in murine embryos and adults,Joshua D. Bryant,(missing journal),2017,(missing abstract),fbe1fc09-1870-476f-9603-f2dab15e3dd4,0,0,(missing PubMedId)
