DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
10.2217/PGS-2017-0002,OCT1 genetic variants are associated with postoperative morphine-related adverse effects in children.,"Rajiv Balyan, Xue Zhang, Vidya Chidambaran, Lisa J. Martin, Tomoyuki Mizuno, Tsuyoshi Fukuda, Alexander A. Vinks, Senthilkumar Sadhasivam",Pharmacogenomics,2017,"AIM
Large interindividual variability in morphine pharmacokinetics (PK) could contribute to variability in morphine analgesia and adverse events. Respiratory depression (RD) and postoperative nausea and vomiting (PONV) are significant adverse drug response of intravenous morphine in the perioperative setting limiting its efficacy in achieving adequate surgical pain relief. OCT1 is a transporter in the liver that transports morphine from the bloodstream into hepatocytes. Earlier we reported association of genetic polymorphisms in OCT1 with morphine PK, and lower morphine clearance in Caucasian children as compared with African-American (AA) children. The aim of this study is to identify the association between common OCT1 genotypes affecting morphine's PK and clinically important postoperative morphine-related adverse outcomes.


METHODS
After obtaining institutional review board (IRB) approval and informed consents, 311 children ages 6-15 years, American Society of Anesthesiologists' physical status 1 or 2 scheduled for tonsillectomy who received standard anesthetic, surgical and postoperative care were recruited. Clinical data collected included postoperative pain scores, total opioid use, incidence of PONV and RD. Four nonsynonymous SNPs of the OCT1 gene (rs12208357, rs34130495, rs72552763 and rs34059508) in each patient were genotyped using commercially available TaqMan assays. We investigated the genetic association of OCT1 with incidences of postoperative RD and PONV.


RESULTS
Caucasian and AA children differed significantly in the incidence of obstructive sleep apnea (p < 0.001) and total morphine use (p = 0.028). There were incidences of prolonged post anesthesia care unit stay in 7% of Caucasian children, while no such incidences were observed for AA children (p = 0.05). OCT1 polymorphism rs12208357 was associated with high incidences of PONV and PONV leading to prolonged post anesthesia care unit stay (p < 0.05). A significant association was also found between rs72552763 GAT deletion and high incidence of RD (p = 0.007).


CONCLUSION
Children with certain OCT1 genotypes are associated with higher risk for RD and PONV following morphine administration leading to prolonged hospital stay. The OCT1 transporters' effects on morphine's PK could explain this association.",bed11ab8-8800-4df1-86e9-34d6fd2a04d1,56,37,https://pubmed.ncbi.nlm.nih.gov/28470102
(missing DOI),Single nucleotide polymorphisms of ATP-Binding cassette Gene (ABCC3 rs4793665) affect high dose methotrexate-induced nephrotoxicity in children with …,"AY Zakaria, RM Labib, SA Abdelshafi, A Salama…",Int J Curr Res …,2021,Background: Osteosarcoma (OS) is one of the aggressive bone tumours commonly diagnosed in adolescents and young adults. Aim: The study aimed to investigate the effect of 9 single …,39948d71-8225-4a87-ac8e-5b93393706d5,0,0,(missing PubMedId)
(missing DOI),"ABCC2 (rs717620), and ABCC3 (rs4793665) affect high dose Methotrexate toxicity, and outcome in children with osteosarcoma","A Yahia, R Labib, SA Abdelshafi3, A Salama… - 2020 - authorea.com",(missing journal),(missing year),Objectives: Osteosarcoma (OS) is one of the aggressive bone tumors commonly diagnosed in adolescents and young adults. The study investigated the effect of 9 single nucleotide …,b0779720-2122-4e85-9f2a-4ab759c9072f,0,0,(missing PubMedId)
10.1007/16833_2024_333,Interplay Between Genetic Variants and Morphine: Toward Personalized Medicine in Cancer Pain Management,"Mohd Makmor‐Bakry, Hasniza Zaman Huri, Vijayaprakash Suppiah, Gaik Theng Toh, Eng Wee Chua, Sui Ling Janet Tan, Hui-Yin Yow",Springer eBooks,2024,(missing abstract),c6f6eb2e-a052-4423-9f2c-a5e34856e95f,1,39,(missing PubMedId)
(missing DOI),μ 受体镇痛药的药物遗传学研究进展,倪欣， 安建中， 史东平， 乔世刚， 王琛,世界临床药物,2019,"… 接受扁桃体切除术的儿童,结果显示,rs4148412 AA 和rs4973665 CC 基因型儿童吗啡葡糖苷类化合 物的清除率增加,rs4148412 位点的等位基因A 和 rs729923 位点的等位基因G 分别导致…",f3e18d69-e907-405a-b526-8ad7c194884d,0,0,(missing PubMedId)
(missing DOI),Interplay Between Genetic Variants and Morphine: Toward Personalized Medicine in Cancer Pain Management,"MM Bakry, HZ Huri, V Suppiah, GT Toh, EW Chua…",Cancer Immunology and …,(missing year),"Morphine has been widely used in moderate and severe cancer pain, particularly in palliative care. However, up to 30% of patients do not respond to morphine and have poor outcomes …",6c068dd1-302b-4139-a47b-1b2ad0e7c042,0,0,(missing PubMedId)
10.24061/2413-4260.XIV.1.51.2024.19,PHARMACOGENETICS OF ANESTHESIOLOGICAL SUPPORT,"O. Skavinska, Liliia Fishchuk, Yuliia Cherniavska, V. І. Pokhylko, O. Yevseienkova, Zoia Rossokha",Neonatology surgery and perinatal medicine,2024,"Pharmacogenetics studies the relationship between a person’s individual genetic characteristics and the human body’sresponse to the action of various drugs, particularly the occurrence of undesirable side eff ects. Thanks to the development of the latest technologies and methods, this branch of medical genetics and clinical pharmacology is developing very actively. Data are being accumulated, special databases are being created with the aim of creating individual genetic passports in the future, which will allow the selection of personalized treatment schemes.Anesthesiology is a special area of pharmacogenetic research because, more than any other medical specialty, it ischaracterized by polypharmacy-the simultaneous or sequential administration of many drugs. The same dose of a drug may be inadequate for some patients and may be life-threatening or cause unwanted side eff ects for others. Today, information about genetic factors is being used by clinicians to prescribe drugs to tailor drug therapy to a patient’s genome. In anesthesiology, the principles of pharmacogenetics have been explained for neuromuscular blocking agents, opioid metabolism, different types of anesthetics, and postoperative nausea and vomiting. On the other hand, a large number of anesthetics have a narrow therapeutic index.This review summarizes the most recent data from the scientifi c literature on the pharmacogenetics of diff erent types ofanesthetics. Inhalational anesthetics are halogenated derivatives of methyl ethyl ether, the exact mechanism of action of which is not yet fully understood. One of the rare but very serious side eff ects of all halogenated anesthetics is malignant hyperthermia, a genetically determined autosomal dominant disorder that manifests as a hypermetabolic response to drug administration. The dosage of intravenous anesthetics should also be carefully determined, taking into account the patient’s age, cardiovascular, hepatic, and renal status, concomitant drug therapy, and genetic factors. Ontogeny and genetic variability of drug-metabolizing enzymes are interrelated because genetic variability in drug-metabolizing enzyme expression cannot be assessed until the required protein is suffi ciently expressed. Pharmacogenetic variants may contribute to unpredictable drug exposure at the same weight- based drug dose.There are a number of potentially clinically applicable pharmacogenetic data in newborns, but more research is needed toconfi rm these fi ndings and understand how to incorporate them into clinical care.The selection of drugs and dosing regimens based on a patient’s pharmacogenomic profi le may be an important part of thefuture of medicine. Personalized treatment based on the specifi c variants in the genome will ultimately reduce the incidence of side eff ects and length of hospital stay for patients and save healthcare costs. Although pharmacogenomics and its application in clinical practice are still in their infancy, different variants and their implications for many clinical areas, including anesthesiology, are emerging every day.",3bbcc76f-4e0a-4a3e-8729-604694ed9343,1,0,(missing PubMedId)
(missing DOI),"FUNCTIONAL IMPACT OF GENETIC VARIANTS, MEDICATIONS, AND DISEASE ON HEPATIC BILE ACID TRANSPORTERS",Izna Ali,(missing journal),2019,(missing abstract),10e8f2dc-90ba-4c74-82e3-bca89854f6a3,0,0,(missing PubMedId)
10.2217/PGS-2018-0180,Impact of genetic polymorphisms on opioid misuse: a scoping review.,"Sanjida Ahmed, Zia Choudhry, Junaid A. Bhatti",Pharmacogenomics,2019,"We conducted a scoping review on genetic polymorphisms associated with opioid intake-related adverse patient outcomes including behavioral, physiological and clinical outcomes. We searched for studies on Medline®, EMBASE®, CINAHL®, Psychinfo® and SNPedia® from January 2006 to January 2018. Our study identified 33 genes and 71 SNPs associated with opioid-intake related adverse patient outcomes: four studies showing associations of nine SNPs with clinical events (e.g., arrhythmia, length of stay and deaths); six studies showing associations of 13 SNPs with respiratory depression and 25 studies showing associations of 50 SNPs with opioid misuse behaviors. Available pharmacogenetic-tests covered polymorphisms associated with opioids metabolism and ignored polymorphisms associated with opioids transport, receptor-binding and signaling that were linked with respiratory depression and misuse behaviors.",6ffc4ba8-dc6b-40aa-94de-ad15fc1af3da,1,62,https://pubmed.ncbi.nlm.nih.gov/31250732
10.1007/978-3-030-53525-4_7,Pediatric Personalized Anesthesia,Bita Malekianzadeh,Springer eBooks,2021,"Personalized pediatric anesthesia considering omics, is a novel science in neonates, infants, and children that can improve perioperative care and reduce the complications and adverse events. Valuable evidence in children, especially in anesthesia induced neuroapoptosis and precise opioids administration, have been obtained from the recent studies. Due to vulnerability of this age group, the safe and careful perioperative care is considerable. In the future, translation of omics to clinical pediatric practice will lead to faster and better quality of diagnosis, prevention, and treatment of diseases and anesthesia complications.",a43ce7bb-60cb-4ebf-9afc-5ae9d3203084,0,239,(missing PubMedId)
(missing DOI),"CLINICAL, ETHNIC AND GENETIC RISK FACTORS ASSOCIATED WITH POSTOPERATIVE NAUSEA AND VOMITING IN PATIENTS UNDERGOING","TR Grigio, A Slullitel, TK Furuya…",… the management of …,2024,"Background: Postoperative nausea or vomiting (PONV) occurs in 30% of the general population undergoing surgery, but it increases up to 80% in patients with high-risk factors. We …",e1822dee-fc25-4e0b-a755-7ad048159700,0,0,(missing PubMedId)
(missing DOI),Фармакогенетика анестезіологічної підтримки,"ОО Скавінська, ЛЄ Фіщук, ЮІ Чернявська…",Неонатологія …,2024,"Фармакогенетика вивчає взаємозв’язок між індивідуальною генетичною характеристикою людини та реакцією організму людини на дію різних лікарських засобів, зокрема, …",66a1c27b-179f-4a01-a1d6-5e1b2a1156c9,0,0,(missing PubMedId)
(missing DOI),Enhancing the management of postoperative nausea and vomiting: from genetics and pharmacology to daily practice,TR Grigio - 2024 - research.rug.nl,(missing journal),(missing year),"Many patients experience nausea and vomiting after surgery, which can be very uncomfortable and may delay recovery. Despite preventive medications, this problem remains common, …",9d741cb8-274e-49eb-b1d5-2cf767eca8ec,0,0,(missing PubMedId)
